am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
NA,NA,Halichoeres trilineata,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis casturi,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis phekadopleura,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis sebanus,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis sukl,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus trilineatus,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Stethojulis casturi,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Stethojulis filholi,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Stethojulis phekadoleura,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Stethojulis phekadopleura,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Stethojulis trilineatus,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Stethojulis triliniata,187689,Unknown,LC,WRASSE,187689,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis caudalis,187405,Unknown,LC,WRASSE,187405,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres centiquadrus,187673,Unknown,LC,WRASSE,187673,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres centriquadrus,187673,Unknown,LC,WRASSE,187673,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres hortulans,187673,Unknown,LC,WRASSE,187673,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres hortulanus centiquadrus,187673,Unknown,LC,WRASSE,187673,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus centiquadrus,187673,Unknown,LC,WRASSE,187673,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus hortulanus,187673,Unknown,LC,WRASSE,187673,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres chrysotaenia,187677,Unknown,LC,WRASSE,187677,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres hoeveni,187677,Unknown,LC,WRASSE,187677,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres hoevenii,187677,Unknown,LC,WRASSE,187677,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis chrysotaenia,187677,Unknown,LC,WRASSE,187677,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis hoevenii,187677,Unknown,LC,WRASSE,187677,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis melanurus,187677,Unknown,LC,WRASSE,187677,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus melanurus,187677,Unknown,LC,WRASSE,187677,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus cyanocephalus,187512,Unknown,LC,WRASSE,187512,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres cyanopleura,187797,Unknown,LC,WRASSE,187797,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis cyanopleura,187797,Unknown,LC,WRASSE,187797,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis pyrrhogrammatoides,187797,Unknown,LC,WRASSE,187797,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Leptojulis pyrrhogrammatoides,187797,Unknown,LC,WRASSE,187797,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres daedalma,187443,Unknown,LC,WRASSE,187443,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres margariaceus,187443,Unknown,LC,WRASSE,187443,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres margaritaceous,187443,Unknown,LC,WRASSE,187443,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres nafae,187443,Unknown,LC,WRASSE,187443,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis harloffii,187443,Unknown,LC,WRASSE,187443,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis margaritaceus,187443,Unknown,LC,WRASSE,187443,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis poecila,187443,Unknown,LC,WRASSE,187443,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus equinus,187443,Unknown,LC,WRASSE,187443,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus opercularis,187443,Unknown,LC,WRASSE,187443,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres dianthus,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres dussumieri,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres kneri,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres leucostigma,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres nigriscens,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis dussumieri,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis exornatus,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis javanicus,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus baccatus,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus mola,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus nigrescens,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus amabilis,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus dayi,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus dubius,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus immaculatus,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus maculatus,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus ransonneti,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus roseus,187600,Unknown,LC,WRASSE,187600,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis dimidiatus,187401,Unknown,LC,WRASSE,187401,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres discolor,183582,Unknown,VU,WRASSE,183582,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,Platyglossus dispilus,183822,Stable,LC,WRASSE,183822,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Halichoeres fasciatus,187373,Unknown,LC,WRASSE,187373,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemigymuns fasciatus,187373,Unknown,LC,WRASSE,187373,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus fasciatus,187373,Unknown,LC,WRASSE,187373,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis garnoti,187724,Unknown,LC,WRASSE,187724,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres girardi,187783,Unknown,LC,WRASSE,187783,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres hardzfeldi,187783,Unknown,LC,WRASSE,187783,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres hartzfeldi,187783,Unknown,LC,WRASSE,187783,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis hartzfeldii,187783,Unknown,LC,WRASSE,187783,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres ianthinus,187382,Unknown,LC,WRASSE,187382,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres marginatus,187382,Unknown,LC,WRASSE,187382,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres virescens,187382,Unknown,LC,WRASSE,187382,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis notopsis,187382,Unknown,LC,WRASSE,187382,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus metager,187382,Unknown,LC,WRASSE,187382,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres insularis,183625,Unknown,VU,WRASSE,183625,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,Halichoeres irideus torquatus,187736,Unknown,LC,WRASSE,187736,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Iridio elegans,187736,Unknown,LC,WRASSE,187736,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis crotaphus,187736,Unknown,LC,WRASSE,187736,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis cyanostigma,187736,Unknown,LC,WRASSE,187736,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis opalina,187736,Unknown,LC,WRASSE,187736,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis patatus,187736,Unknown,LC,WRASSE,187736,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus radiatus,187736,Unknown,LC,WRASSE,187736,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres iris,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis dorsalis,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis erythropterus,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis prostigma,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis schwanenfeldii,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis semifasciatus,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis urostigma,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus pulcherrimus,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus quindecimaculeatus,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Sparus hardwicke,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Thalassoma hardwickei,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Thalassoma hardwicki,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Thalassoma hardwickii,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Thalassoma schwanefeldi,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Thalassoma schwanenfeldii,187559,Unknown,LC,WRASSE,187559,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis kallochroma,187766,Unknown,LC,WRASSE,187766,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres kawarin,187545,Decreasing,LC,WRASSE,187545,NA,iucn,0,-0.5,NA,NA,NA,NA,0
NA,NA,Halichoeris kawarin,187545,Decreasing,LC,WRASSE,187545,NA,iucn,0,-0.5,NA,NA,NA,NA,0
NA,NA,Julis kawarin,187545,Decreasing,LC,WRASSE,187545,NA,iucn,0,-0.5,NA,NA,NA,NA,0
NA,NA,Julis timorensis,187545,Decreasing,LC,WRASSE,187545,NA,iucn,0,-0.5,NA,NA,NA,NA,0
NA,NA,Halichoeres purpurescens,187478,Unknown,LC,WRASSE,187478,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus leucurus,187478,Unknown,LC,WRASSE,187478,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres macleayi,187701,Unknown,LC,WRASSE,187701,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres sexmaculatus,187701,Unknown,LC,WRASSE,187701,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus margaritaceus,187701,Unknown,LC,WRASSE,187701,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xenojulis montillai,187701,Unknown,LC,WRASSE,187701,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres maculipinnis,187549,Unknown,LC,WRASSE,187549,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis maculipinna,187549,Unknown,LC,WRASSE,187549,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres malpelo,183519,Unknown,VU,WRASSE,183519,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,Pseudojulis melanotis,183731,Stable,LC,WRASSE,183731,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Halichoeres nebulosa,187548,Unknown,LC,WRASSE,187548,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres reichei,187548,Unknown,LC,WRASSE,187548,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis nebulosus,187548,Unknown,LC,WRASSE,187548,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis pseudominiatus,187548,Unknown,LC,WRASSE,187548,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis reichei,187548,Unknown,LC,WRASSE,187548,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Pseudojulis maculifer,187548,Unknown,LC,WRASSE,187548,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus nicholsi,184035,Stable,LC,WRASSE,184035,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Halichoeres nigropunctatus,187692,Unknown,LC,WRASSE,187692,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis meleagris,187692,Unknown,LC,WRASSE,187692,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Leptojulis pardalis,187692,Unknown,LC,WRASSE,187692,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Macropharyngodon meliagris,187692,Unknown,LC,WRASSE,187692,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Macropharyngodon pardalis,187692,Unknown,LC,WRASSE,187692,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus nigromaculatus,187692,Unknown,LC,WRASSE,187692,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Wetmorella nigropunctata,187692,Unknown,LC,WRASSE,187692,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Pseudojulis notospilus,155076,Stable,LC,WRASSE,155076,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Julis ornatissimus,154904,Unknown,LC,WRASSE,154904,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres schwartzii,155221,Unknown,LC,WRASSE,155221,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis dieschismenacanthoides,155221,Unknown,LC,WRASSE,155221,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis papilionaceus,155221,Unknown,LC,WRASSE,155221,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis schwarzii,155221,Unknown,LC,WRASSE,155221,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus doleschalli,155221,Unknown,LC,WRASSE,155221,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis pardaleocephalus,187370,Unknown,LC,WRASSE,187370,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres penrosei,187771,Unknown,LC,WRASSE,187771,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis pictus,187444,Unknown,LC,WRASSE,187444,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis podostigma,187515,Unknown,LC,WRASSE,187515,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres poecilopterus,187387,Unknown,LC,WRASSE,187387,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis poecilepterus,187387,Unknown,LC,WRASSE,187387,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis poecilopterus,187387,Unknown,LC,WRASSE,187387,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis pyrrhogramma,187387,Unknown,LC,WRASSE,187387,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis thirsites,187387,Unknown,LC,WRASSE,187387,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Parajulis poecilepterus,187387,Unknown,LC,WRASSE,187387,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Parajulis poecilopterus,187387,Unknown,LC,WRASSE,187387,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Platyglossus poeyi,187584,Unknown,LC,WRASSE,187584,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres prosopein,187438,Unknown,LC,WRASSE,187438,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeris prosopeion,187438,Unknown,LC,WRASSE,187438,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis prosopeion,187438,Unknown,LC,WRASSE,187438,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Halichoeres salmofasciatus,183433,Unknown,VU,WRASSE,183433,NA,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,Halichoeres scalpularis,187454,Unknown,LC,WRASSE,187454,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis scapularis,187454,Unknown,LC,WRASSE,187454,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis semicinctus,183817,Stable,LC,WRASSE,183817,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Halichoeres socialis,187435,Unknown,EN,WRASSE,187435,NA,iucn,0.6,NA,NA,NA,NA,NA,0.6
NA,NA,Julis solorensis,187561,Unknown,LC,WRASSE,187561,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis trimaculata,187474,Unknown,LC,WRASSE,187474,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis vrolikii,187473,Unknown,LC,WRASSE,187473,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemigumnosus semidiscus,187698,Unknown,LC,WRASSE,187698,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hologymnos annulatus,187698,Unknown,LC,WRASSE,187698,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hologymnosus semidiscus,187698,Unknown,LC,WRASSE,187698,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus annulatus,187698,Unknown,LC,WRASSE,187698,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus semidiscus,187698,Unknown,LC,WRASSE,187698,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus baldwini,187731,Unknown,LC,WRASSE,187731,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichtys baldwini,187731,Unknown,LC,WRASSE,187731,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus blanchardi,187745,Unknown,LC,WRASSE,187745,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Novaculichthys blanchardi,187745,Unknown,LC,WRASSE,187745,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichtys blanchardi,187745,Unknown,LC,WRASSE,187745,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus hypospilus,187727,Unknown,LC,WRASSE,187727,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Novacula punctulata,187727,Unknown,LC,WRASSE,187727,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus martinicensis,154697,Unknown,LC,WRASSE,154697,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus modestus,154697,Unknown,LC,WRASSE,154697,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichthys infirmus,154697,Unknown,LC,WRASSE,154697,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichthys lineatus,154697,Unknown,LC,WRASSE,154697,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichthys martinicensis,154697,Unknown,LC,WRASSE,154697,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichthys modestus,154697,Unknown,LC,WRASSE,154697,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichthys niveilatus,154697,Unknown,LC,WRASSE,154697,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichthys venustus,154697,Unknown,LC,WRASSE,154697,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus melanopus,187655,Unknown,LC,WRASSE,187655,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Novacula melanopus,187655,Unknown,LC,WRASSE,187655,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Novacula spilonotus,187655,Unknown,LC,WRASSE,187655,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichtys spilonotus,187655,Unknown,LC,WRASSE,187655,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus pavo,187705,Unknown,LC,WRASSE,187705,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus pavoninus,187705,Unknown,LC,WRASSE,187705,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Iniistius pavoninus,187705,Unknown,LC,WRASSE,187705,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Inistius pavo,187705,Unknown,LC,WRASSE,187705,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Novacula tetrazona,187705,Unknown,LC,WRASSE,187705,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xirichthys pavo,187705,Unknown,LC,WRASSE,187705,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichthys pavoninus,187705,Unknown,LC,WRASSE,187705,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichtys niger,187705,Unknown,LC,WRASSE,187705,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichtys pavo,187705,Unknown,LC,WRASSE,187705,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichtys tetrazona,187705,Unknown,LC,WRASSE,187705,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus sanctaehelenae,187605,Unknown,LC,WRASSE,187605,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Novacula sanctaehelenae,187605,Unknown,LC,WRASSE,187605,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichtys sanctaehelenae,187605,Unknown,LC,WRASSE,187605,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus splendens,187670,Unknown,LC,WRASSE,187670,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus ventralis,187670,Unknown,LC,WRASSE,187670,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichthys splendens,187670,Unknown,LC,WRASSE,187670,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichtys ventralis,187670,Unknown,LC,WRASSE,187670,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus taeniourus,187441,Unknown,LC,WRASSE,187441,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus taeniurus,187441,Unknown,LC,WRASSE,187441,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis bifer,187441,Unknown,LC,WRASSE,187441,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus taeniours,187441,Unknown,LC,WRASSE,187441,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Labrus taeniourus,187441,Unknown,LC,WRASSE,187441,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Novaculichthys bifer,187441,Unknown,LC,WRASSE,187441,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Novaculichthys taeniorus,187441,Unknown,LC,WRASSE,187441,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Novaculichthys taeniurus,187441,Unknown,LC,WRASSE,187441,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Novaculichtys taeniorus,187441,Unknown,LC,WRASSE,187441,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichthys taeniouris,187441,Unknown,LC,WRASSE,187441,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus umbrilatus,187399,Unknown,LC,WRASSE,187399,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichtys umbrilatus,187399,Unknown,LC,WRASSE,187399,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hemipteronotus verrens,187712,Unknown,LC,WRASSE,187712,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Iniistius verrens,187712,Unknown,LC,WRASSE,187712,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Xyrichtys verrens,187712,Unknown,LC,WRASSE,187712,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Odax acroptilus,190675,Unknown,LC,WRASSE,190675,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Scarus acroptilus,190675,Unknown,LC,WRASSE,190675,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hinalea axillaris,187799,Unknown,LC,WRASSE,187799,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hinalea balteata,187799,Unknown,LC,WRASSE,187799,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis axillaris,187799,Unknown,LC,WRASSE,187799,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Julis balteatus,187799,Unknown,LC,WRASSE,187799,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Stethojulis axillaris,187799,Unknown,LC,WRASSE,187799,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Hipposcarus schultzi,190745,Unknown,LC,WRASSE,190745,NA,iucn,0,NA,NA,NA,NA,NA,0
