geo_code,csd_name,characteristic,income_type,year,value
5924048,    Strathcona A,      One couple census family without other persons in the household,Total - Household income statistics,2016,200
5924048,    Strathcona A,      One couple census family without other persons in the household,  Median total income of households ($),2016,75264
5924048,    Strathcona A,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,66560
5924048,    Strathcona A,        Without children,Total - Household income statistics,2016,145
5924048,    Strathcona A,        Without children,  Median total income of households ($),2016,66560
5924048,    Strathcona A,        Without children,  Median after-tax income of households ($),2016,60075
5924048,    Strathcona A,        With children,Total - Household income statistics,2016,55
5924048,    Strathcona A,        With children,  Median total income of households ($),2016,91648
5924048,    Strathcona A,        With children,  Median after-tax income of households ($),2016,77483
5924048,    Strathcona A,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,20
5924048,    Strathcona A,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,35200
5924048,    Strathcona A,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,34048
5924048,    Strathcona A,        With a male lone parent,Total - Household income statistics,2016,10
5924048,    Strathcona A,        With a male lone parent,  Median total income of households ($),2016,0
5924048,    Strathcona A,        With a male lone parent,  Median after-tax income of households ($),2016,0
5924048,    Strathcona A,        With a female lone parent,Total - Household income statistics,2016,10
5924048,    Strathcona A,        With a female lone parent,  Median total income of households ($),2016,0
5924048,    Strathcona A,        With a female lone parent,  Median after-tax income of households ($),2016,0
5924048,    Strathcona A,    Other census family households,Total - Household income statistics,2016,20
5924048,    Strathcona A,    Other census family households,  Median total income of households ($),2016,0
5924048,    Strathcona A,    Other census family households,  Median after-tax income of households ($),2016,0
5924048,    Strathcona A,  Non-census-family households,Total - Household income statistics,2016,115
5924048,    Strathcona A,  Non-census-family households,  Median total income of households ($),2016,25920
5924048,    Strathcona A,  Non-census-family households,  Median after-tax income of households ($),2016,25536
5924052,    Strathcona B,Total - Household type including census family structure,Total - Household income statistics,2016,535
5924052,    Strathcona B,Total - Household type including census family structure,  Median total income of households ($),2016,36160
5924052,    Strathcona B,Total - Household type including census family structure,  Median after-tax income of households ($),2016,34432
5924052,    Strathcona B,  Census family households,Total - Household income statistics,2016,285
5924052,    Strathcona B,  Census family households,  Median total income of households ($),2016,49984
5924052,    Strathcona B,  Census family households,  Median after-tax income of households ($),2016,47168
5924052,    Strathcona B,    One-census-family households without additional persons,Total - Household income statistics,2016,265
5924052,    Strathcona B,    One-census-family households without additional persons,  Median total income of households ($),2016,47872
5924052,    Strathcona B,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,43904
5924052,    Strathcona B,      One couple census family without other persons in the household,Total - Household income statistics,2016,225
5924052,    Strathcona B,      One couple census family without other persons in the household,  Median total income of households ($),2016,51968
