am_sid,am_category,reviewed,sciname,name_verified,iucn_sid,iucn_category,popn_trend,parent_sid,subpop_sid,popn_category,info_source,spp_group,id_no,iucn_subpop,presence,spatial_source,category_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
NA,NA,NA,Callyodon compressus,TRUE,183468,LC,Stable,NA,NA,LC,iucn,WRASSE,183468,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Callyodon coregonoides,TRUE,190678,LC,Unknown,NA,NA,LC,iucn,WRASSE,190678,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Coregonoides vittatus,TRUE,190678,LC,Unknown,NA,NA,LC,iucn,WRASSE,190678,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Odax pullus,TRUE,190678,LC,Unknown,NA,NA,LC,iucn,WRASSE,190678,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Odax vittatus,TRUE,190678,LC,Unknown,NA,NA,LC,iucn,WRASSE,190678,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus pullus,TRUE,190678,LC,Unknown,NA,NA,LC,iucn,WRASSE,190678,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon cyanognathus,TRUE,190700,LC,Unknown,NA,NA,LC,iucn,WRASSE,190700,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon pectoralis,TRUE,190700,LC,Unknown,NA,NA,LC,iucn,WRASSE,190700,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon scaber,TRUE,190700,LC,Unknown,NA,NA,LC,iucn,WRASSE,190700,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus flavomaculatus,TRUE,190700,LC,Unknown,NA,NA,LC,iucn,WRASSE,190700,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus cyanognathus,TRUE,190700,LC,Unknown,NA,NA,LC,iucn,WRASSE,190700,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus pectoralis,TRUE,190700,LC,Unknown,NA,NA,LC,iucn,WRASSE,190700,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon elerae,TRUE,190704,LC,Unknown,NA,NA,LC,iucn,WRASSE,190704,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon latifasciatus,TRUE,190704,LC,Unknown,NA,NA,LC,iucn,WRASSE,190704,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon mus,TRUE,190704,LC,Unknown,NA,NA,LC,iucn,WRASSE,190704,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon tricolor,TRUE,190704,LC,Unknown,NA,NA,LC,iucn,WRASSE,190704,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon urbanus,TRUE,190704,LC,Unknown,NA,NA,LC,iucn,WRASSE,190704,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon viridibusius,TRUE,190704,LC,Unknown,NA,NA,LC,iucn,WRASSE,190704,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus cyanognathos,TRUE,190704,LC,Unknown,NA,NA,LC,iucn,WRASSE,190704,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus visayanus,TRUE,190704,LC,Unknown,NA,NA,LC,iucn,WRASSE,190704,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon erythacus,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon hornbosteli,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudocarus oktodon,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus filholi,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus forskalii,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus labiosus,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus balinensis,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus bataviensis,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus brunneus,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus forsteri,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus galena,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus gilberti,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus hertit,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus jenkinsi,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus taeniurus,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus venosus,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Xanothon carifanus,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Xanothon parvidens,TRUE,190736,LC,Unknown,NA,NA,LC,iucn,WRASSE,190736,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon falcipinnis,TRUE,190722,LC,Unknown,NA,NA,LC,iucn,WRASSE,190722,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon improvisus,TRUE,190722,LC,Unknown,NA,NA,LC,iucn,WRASSE,190722,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon pindae,TRUE,190722,LC,Unknown,NA,NA,LC,iucn,WRASSE,190722,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus falcipinnis,TRUE,190722,LC,Unknown,NA,NA,LC,iucn,WRASSE,190722,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon forsteni,TRUE,190747,LC,Unknown,NA,NA,LC,iucn,WRASSE,190747,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon laxtoni,TRUE,190747,LC,Unknown,NA,NA,LC,iucn,WRASSE,190747,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus forsteni,TRUE,190747,LC,Unknown,NA,NA,LC,iucn,WRASSE,190747,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus forsteri,TRUE,190747,LC,Unknown,NA,NA,LC,iucn,WRASSE,190747,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon frenatus,TRUE,190755,LC,Unknown,NA,NA,LC,iucn,WRASSE,190755,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon sexvittatus,TRUE,190755,LC,Unknown,NA,NA,LC,iucn,WRASSE,190755,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon upolensis,TRUE,190755,LC,Unknown,NA,NA,LC,iucn,WRASSE,190755,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon vermiculatus,TRUE,190755,LC,Unknown,NA,NA,LC,iucn,WRASSE,190755,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus randalli,TRUE,190755,LC,Unknown,NA,NA,LC,iucn,WRASSE,190755,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus sexvittatus,TRUE,190755,LC,Unknown,NA,NA,LC,iucn,WRASSE,190755,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus vermiculatus,TRUE,190755,LC,Unknown,NA,NA,LC,iucn,WRASSE,190755,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon fumifrons,TRUE,190739,LC,Unknown,NA,NA,LC,iucn,WRASSE,190739,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon zonularis,TRUE,190739,LC,Unknown,NA,NA,LC,iucn,WRASSE,190739,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus caudifasciatus zonularis,TRUE,190739,LC,Unknown,NA,NA,LC,iucn,WRASSE,190739,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus dimidiatus,TRUE,190739,LC,Unknown,NA,NA,LC,iucn,WRASSE,190739,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon globiceps,TRUE,190694,LC,Unknown,NA,NA,LC,iucn,WRASSE,190694,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon lepidus,TRUE,190694,LC,Unknown,NA,NA,LC,iucn,WRASSE,190694,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudocarus spilonotus,TRUE,190694,LC,Unknown,NA,NA,LC,iucn,WRASSE,190694,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus fuscus,TRUE,190694,LC,Unknown,NA,NA,LC,iucn,WRASSE,190694,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus maculiceps,TRUE,190694,LC,Unknown,NA,NA,LC,iucn,WRASSE,190694,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus strigipinnis,TRUE,190694,LC,Unknown,NA,NA,LC,iucn,WRASSE,190694,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus lepidus,TRUE,190694,LC,Unknown,NA,NA,LC,iucn,WRASSE,190694,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus pronus,TRUE,190694,LC,Unknown,NA,NA,LC,iucn,WRASSE,190694,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus qlobiceps,TRUE,190694,LC,Unknown,NA,NA,LC,iucn,WRASSE,190694,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon hadji,TRUE,190708,LC,Unknown,NA,NA,LC,iucn,WRASSE,190708,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon mutabilis,TRUE,190708,LC,Unknown,NA,NA,LC,iucn,WRASSE,190708,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus moresbyensis,TRUE,190708,LC,Unknown,NA,NA,LC,iucn,WRASSE,190708,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus chrysopomus,TRUE,190708,LC,Unknown,NA,NA,LC,iucn,WRASSE,190708,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon harid,TRUE,190733,LC,Unknown,NA,NA,LC,iucn,WRASSE,190733,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Hipposcarus harid vexillus,TRUE,190733,LC,Unknown,NA,NA,LC,iucn,WRASSE,190733,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pteronason longicauda,TRUE,190733,LC,Unknown,NA,NA,LC,iucn,WRASSE,190733,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus cyanurus,TRUE,190733,LC,Unknown,NA,NA,LC,iucn,WRASSE,190733,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus harid,TRUE,190733,LC,Unknown,NA,NA,LC,iucn,WRASSE,190733,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus latus,TRUE,190733,LC,Unknown,NA,NA,LC,iucn,WRASSE,190733,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus mastax,TRUE,190733,LC,Unknown,NA,NA,LC,iucn,WRASSE,190733,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus ruppelii,TRUE,190733,LC,Unknown,NA,NA,LC,iucn,WRASSE,190733,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon hoefleri,TRUE,190703,LC,Unknown,NA,NA,LC,iucn,WRASSE,190703,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus hoefleri,TRUE,190703,LC,Unknown,NA,NA,LC,iucn,WRASSE,190703,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon hypselosoma,TRUE,190685,LC,Unknown,NA,NA,LC,iucn,WRASSE,190685,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon moluccensis,TRUE,190685,LC,Unknown,NA,NA,LC,iucn,WRASSE,190685,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon waigiensis,TRUE,190685,LC,Unknown,NA,NA,LC,iucn,WRASSE,190685,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus spinidens,TRUE,190685,LC,Unknown,NA,NA,LC,iucn,WRASSE,190685,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon janthochir,TRUE,154676,LC,Stable,NA,NA,LC,iucn,WRASSE,154676,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Callyodon singaporensis,TRUE,154676,LC,Stable,NA,NA,LC,iucn,WRASSE,154676,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus janthochir,TRUE,154676,LC,Stable,NA,NA,LC,iucn,WRASSE,154676,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus singaporensis,TRUE,154676,LC,Stable,NA,NA,LC,iucn,WRASSE,154676,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Scarus chlorodon,TRUE,154676,LC,Stable,NA,NA,LC,iucn,WRASSE,154676,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Scarus janthochir,TRUE,154676,LC,Stable,NA,NA,LC,iucn,WRASSE,154676,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Scarus prasiognathus,TRUE,154676,LC,Stable,NA,NA,LC,iucn,WRASSE,154676,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Scarus singaporensis,TRUE,154676,LC,Stable,NA,NA,LC,iucn,WRASSE,154676,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Callyodon japonicus,TRUE,190686,LC,Unknown,NA,NA,LC,iucn,WRASSE,190686,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Calotomus cyclurus,TRUE,190686,LC,Unknown,NA,NA,LC,iucn,WRASSE,190686,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon kelloggii,TRUE,190713,LC,Unknown,NA,NA,LC,iucn,WRASSE,190713,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus spinus,TRUE,190713,LC,Unknown,NA,NA,LC,iucn,WRASSE,190713,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon latax,TRUE,190762,LC,Stable,NA,NA,LC,iucn,WRASSE,190762,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus jonesi,TRUE,190762,LC,Stable,NA,NA,LC,iucn,WRASSE,190762,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Scarus brighami,TRUE,190762,LC,Stable,NA,NA,LC,iucn,WRASSE,190762,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Scarus frontalis,TRUE,190762,LC,Stable,NA,NA,LC,iucn,WRASSE,190762,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Scarus lupus,TRUE,190762,LC,Stable,NA,NA,LC,iucn,WRASSE,190762,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Callyodon lineolabiatus,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon madagascariensis,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon maoricus,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon niger,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon nuchipunctatus,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus flavomarginatus,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus godeffroyi,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus madagascariensis,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus niger viridis,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus chadri,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus limbatus,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus lineolabiatus,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus makaravar,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus nigar,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus nuchipunctatus,TRUE,190740,LC,Unknown,NA,NA,LC,iucn,WRASSE,190740,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon lunula,TRUE,154677,LC,Stable,NA,NA,LC,iucn,WRASSE,154677,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Callyodon verweyi,TRUE,154677,LC,Stable,NA,NA,LC,iucn,WRASSE,154677,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Margaritodon verweyi,TRUE,154677,LC,Stable,NA,NA,LC,iucn,WRASSE,154677,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Scarus lunula,TRUE,154677,LC,Stable,NA,NA,LC,iucn,WRASSE,154677,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Callyodon malindiensis,TRUE,154971,LC,Stable,NA,NA,LC,iucn,WRASSE,154971,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Callyodon viridifucatus,TRUE,154971,LC,Stable,NA,NA,LC,iucn,WRASSE,154971,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Scarus viridifurcatus,TRUE,154971,LC,Stable,NA,NA,LC,iucn,WRASSE,154971,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Callyodon microrhinus,TRUE,190728,LC,Unknown,NA,NA,LC,iucn,WRASSE,190728,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon ultramarinus,TRUE,190728,LC,Unknown,NA,NA,LC,iucn,WRASSE,190728,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus microrhinos,TRUE,190728,LC,Unknown,NA,NA,LC,iucn,WRASSE,190728,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus microrhinos,TRUE,190728,LC,Unknown,NA,NA,LC,iucn,WRASSE,190728,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon oedema,TRUE,190746,LC,Unknown,NA,NA,LC,iucn,WRASSE,190746,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Chlorurus oedemus,TRUE,190746,LC,Unknown,NA,NA,LC,iucn,WRASSE,190746,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus oedema,TRUE,190746,LC,Unknown,NA,NA,LC,iucn,WRASSE,190746,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon ogos,TRUE,190761,NT,Unknown,NA,NA,NT,iucn,WRASSE,190761,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Scarus javanicus,TRUE,190761,NT,Unknown,NA,NA,NT,iucn,WRASSE,190761,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Scarus moensi,TRUE,190761,NT,Unknown,NA,NA,NT,iucn,WRASSE,190761,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Callyodon rubrofasciatus,TRUE,190766,LC,Unknown,NA,NA,LC,iucn,WRASSE,190766,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus caudofasciatus,TRUE,190766,LC,Unknown,NA,NA,LC,iucn,WRASSE,190766,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus rubrofasciatus,TRUE,190766,LC,Unknown,NA,NA,LC,iucn,WRASSE,190766,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon strongylocephalus,TRUE,190742,LC,Unknown,NA,NA,LC,iucn,WRASSE,190742,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus microcheilos,TRUE,190742,LC,Unknown,NA,NA,LC,iucn,WRASSE,190742,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus strongylocephalus,TRUE,190742,LC,Unknown,NA,NA,LC,iucn,WRASSE,190742,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodontichthys bleekeri,TRUE,190712,LC,Unknown,NA,NA,LC,iucn,WRASSE,190712,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scaridea octodon,TRUE,190712,LC,Unknown,NA,NA,LC,iucn,WRASSE,190712,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus hoplomystax,TRUE,190712,LC,Unknown,NA,NA,LC,iucn,WRASSE,190712,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus lacrimosus,TRUE,190712,LC,Unknown,NA,NA,LC,iucn,WRASSE,190712,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus radians,TRUE,190712,LC,Unknown,NA,NA,LC,iucn,WRASSE,190712,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sparisoma abbotti,TRUE,190712,LC,Unknown,NA,NA,LC,iucn,WRASSE,190712,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sparisoma cyanolene,TRUE,190712,LC,Unknown,NA,NA,LC,iucn,WRASSE,190712,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sparisoma hoplomystax,TRUE,190712,LC,Unknown,NA,NA,LC,iucn,WRASSE,190712,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sparisoma niphobles,TRUE,190712,LC,Unknown,NA,NA,LC,iucn,WRASSE,190712,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sparisoma xystrodon,TRUE,190712,LC,Unknown,NA,NA,LC,iucn,WRASSE,190712,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon waitei,TRUE,190726,LC,Unknown,NA,NA,LC,iucn,WRASSE,190726,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus altipinnis,TRUE,190726,LC,Unknown,NA,NA,LC,iucn,WRASSE,190726,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus brevifilis,TRUE,190726,LC,Unknown,NA,NA,LC,iucn,WRASSE,190726,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus brevifilis,TRUE,190726,LC,Unknown,NA,NA,LC,iucn,WRASSE,190726,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon xanthopleura,TRUE,190725,LC,Unknown,NA,NA,LC,iucn,WRASSE,190725,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus atropectoralis,TRUE,190725,LC,Unknown,NA,NA,LC,iucn,WRASSE,190725,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Calonectris borealis,TRUE,22732244,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Calonectris edwardsii,TRUE,22729421,NT,Decreasing,NA,NA,NT,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,-0.5,NA,NA,NA,NA,0.2
NA,NA,NA,Calotomus viridescens,TRUE,190689,LC,Unknown,NA,NA,LC,iucn,WRASSE,190689,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus viridescens,TRUE,190689,LC,Unknown,NA,NA,LC,iucn,WRASSE,190689,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Calotomus zonarcha,TRUE,190687,LC,Unknown,NA,NA,LC,iucn,WRASSE,190687,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scaridae aerosa,TRUE,190687,LC,Unknown,NA,NA,LC,iucn,WRASSE,190687,NA,1,iucn,0,NA,NA,NA,NA,NA,0
